match_id,competition,match_date,match_week,home_team,away_team,home_score,away_score,team,player,nationality,position,minutes,passes,pass_completions,pass_acc,progressive_passes,final_third_passes,pen_area_passes,crosses,through_balls,switch_passes,key_passes,avg_pass_length,fwd_passes_0_5m,fwd_passes_5_10m,fwd_passes_10_15m,fwd_passes_15m,shots,shots_on_target,shot_acc,goals,xg,xg_per_shot,headed_shots,first_time_shots,duels,tackles,aerials,duels_won,duel_win_pct,tackle_win_pct,pressures,interceptions,clearances,blocks,ball_recoveries,dribbled_past,fouls_committed,fouls_won,yellow_cards,carries,carry_distance,progressive_carries,final_third_carries,dribbles,dribbles_success,dribble_pct,dispossessed,miscontrols,total_actions,under_pressure,fifty_fifty,obv,shots_faced,saves,save_pct,gk_goals_conceded,sweeper_actions,gk_punches,jersey_number,nickname,passes_p90,pass_completions_p90,progressive_passes_p90,final_third_passes_p90,pen_area_passes_p90,crosses_p90,through_balls_p90,switch_passes_p90,key_passes_p90,fwd_passes_0_5m_p90,fwd_passes_5_10m_p90,fwd_passes_10_15m_p90,fwd_passes_15m_p90,shots_p90,shots_on_target_p90,goals_p90,xg_p90,headed_shots_p90,first_time_shots_p90,duels_p90,tackles_p90,aerials_p90,duels_won_p90,pressures_p90,interceptions_p90,clearances_p90,blocks_p90,ball_recoveries_p90,dribbled_past_p90,fouls_committed_p90,fouls_won_p90,yellow_cards_p90,carries_p90,carry_distance_p90,progressive_carries_p90,final_third_carries_p90,dribbles_p90,dribbles_success_p90,dispossessed_p90,miscontrols_p90,total_actions_p90,under_pressure_p90,fifty_fifty_p90,obv_p90,shots_faced_p90,saves_p90,gk_goals_conceded_p90,sweeper_actions_p90,gk_punches_p90,jersey_number_p90
3910942,Liga F,2023-10-07,4,Atletico Madrid W,Sevilla FC,2,1,Sevilla FC,Klára Cahynová,Czech Republic,Right Center Midfield,90,35,26,74.3,21,12,1,1,0,2,0,18.8,1,7,5,8,1,0,0.0,0,0.067,0.067,1,0,7,3,4,3,42.9,100.0,24,0,0,2,5,2,1,0,0,34,213.9,17,8,3,3,100.0,1,3,111,55,0,0.0,0,0,0.0,0,0,0,18,,35.0,26.0,21.0,12.0,1.0,1.0,0.0,2.0,0.0,1.0,7.0,5.0,8.0,1.0,0.0,0.0,0.07,1.0,0.0,7.0,3.0,4.0,3.0,24.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,34.0,213.9,17.0,8.0,3.0,3.0,1.0,3.0,111.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
3910942,Liga F,2023-10-07,4,Atletico Madrid W,Sevilla FC,2,1,Sevilla FC,María Pérez,Spain,Center Defensive Midfield,9,4,3,75.0,4,2,0,0,0,1,0,25.0,0,2,0,2,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,3,0,0,1,0,0,0,1,0,4,18.5,3,0,0,0,0.0,0,1,12,7,0,0.0,0,0,0.0,0,0,0,16,,40.0,30.0,40.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,40.0,185.0,30.0,0.0,0.0,0.0,0.0,10.0,120.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0
3910942,Liga F,2023-10-07,4,Atletico Madrid W,Sevilla FC,2,1,Sevilla FC,Pamela Cinthia González Medina,Uruguay,Center Defensive Midfield,81,25,20,80.0,16,5,0,0,0,0,0,16.1,1,3,5,7,0,0,0.0,0,0.0,0.0,0,0,3,2,1,0,0.0,0.0,15,2,1,0,3,2,2,2,0,24,94.6,11,5,0,0,0.0,1,2,73,31,0,0.0,0,0,0.0,0,0,0,6,Pamela González,27.78,22.22,17.78,5.56,0.0,0.0,0.0,0.0,0.0,1.11,3.33,5.56,7.78,0.0,0.0,0.0,0.0,0.0,0.0,3.33,2.22,1.11,0.0,16.67,2.22,1.11,0.0,3.33,2.22,2.22,2.22,0.0,26.67,105.11,12.22,5.56,0.0,0.0,1.11,2.22,81.11,34.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Estefanía Romina Banini Ruiz,Argentina,Left Center Midfield,57,32,26,81.2,14,9,3,2,0,1,0,18.3,0,1,4,9,0,0,0.0,0,0.0,0.0,0,0,3,3,0,3,100.0,100.0,7,0,0,0,2,0,1,0,0,29,150.5,13,8,0,0,0.0,0,2,73,17,0,0.0,0,0,0.0,0,0,0,22,Estefanía Banini,50.53,41.05,22.11,14.21,4.74,3.16,0.0,1.58,0.0,0.0,1.58,6.32,14.21,0.0,0.0,0.0,0.0,0.0,0.0,4.74,4.74,0.0,4.74,11.05,0.0,0.0,0.0,3.16,0.0,1.58,0.0,0.0,45.79,237.63,20.53,12.63,0.0,0.0,0.0,3.16,115.26,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Vilde Bøe Risa,Norway,Right Center Midfield,34,29,22,75.9,19,15,7,0,0,2,1,24.5,1,4,3,11,0,0,0.0,0,0.0,0.0,0,0,1,1,0,0,0.0,0.0,6,0,0,0,3,0,0,0,0,19,135.9,9,5,0,0,0.0,1,1,58,12,0,0.0,0,0,0.0,0,0,0,6,,76.76,58.24,50.29,39.71,18.53,0.0,0.0,5.29,2.65,2.65,10.59,7.94,29.12,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,0.0,0.0,15.88,0.0,0.0,0.0,7.94,0.0,0.0,0.0,0.0,50.29,359.74,23.82,13.24,0.0,0.0,2.65,2.65,153.53,31.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Merel van Dongen,Netherlands,Center Back,90,65,58,89.2,56,7,2,0,0,1,0,25.0,0,3,7,46,0,0,0.0,0,0.0,0.0,0,0,4,3,1,3,75.0,100.0,17,0,6,3,5,0,2,0,1,49,187.6,27,0,0,0,0.0,0,0,149,21,0,0.0,0,0,0.0,0,0,0,4,,65.0,58.0,56.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,17.0,0.0,6.0,3.0,5.0,0.0,2.0,0.0,1.0,49.0,187.6,27.0,0.0,0.0,0.0,0.0,0.0,149.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Rasheedat Busayo Ajibade,Nigeria,Left Wing Back,33,14,8,57.1,5,10,6,3,0,1,1,17.2,0,1,1,3,1,0,0.0,0,0.023,0.023,0,0,0,0,0,0,0.0,0.0,3,0,0,2,4,1,0,2,0,21,231.1,16,12,2,1,50.0,2,1,47,14,0,0.0,0,0,0.0,0,0,0,16,Rasheedat Ajibade,38.18,21.82,13.64,27.27,16.36,8.18,0.0,2.73,2.73,0.0,2.73,2.73,8.18,2.73,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,5.45,10.91,2.73,0.0,5.45,0.0,57.27,630.27,43.64,32.73,5.45,2.73,5.45,2.73,128.18,38.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.64
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Carmen Menayo Montero,Spain,Left Center Back,90,79,62,78.5,56,16,8,1,0,3,0,23.9,2,6,8,40,0,0,0.0,0,0.0,0.0,0,0,4,3,1,0,0.0,0.0,11,0,5,2,8,0,2,1,1,53,428.5,32,3,1,1,100.0,0,0,163,30,1,0.0,0,0,0.0,0,0,0,11,Carmen Menayo,79.0,62.0,56.0,16.0,8.0,1.0,0.0,3.0,0.0,2.0,6.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,11.0,0.0,5.0,2.0,8.0,0.0,2.0,1.0,1.0,53.0,428.5,32.0,3.0,1.0,1.0,0.0,0.0,163.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Leicy Maria Santos Herrera,Colombia,Left Center Midfield,90,58,44,75.9,39,32,13,4,1,3,2,24.0,0,4,10,25,2,0,0.0,0,0.128,0.064,0,2,3,1,2,0,0.0,0.0,21,0,0,2,8,1,2,2,0,59,447.3,34,15,1,1,100.0,5,3,154,57,0,0.0,0,0,0.0,0,0,0,10,,58.0,44.0,39.0,32.0,13.0,4.0,1.0,3.0,2.0,0.0,4.0,10.0,25.0,2.0,0.0,0.0,0.13,0.0,2.0,3.0,1.0,2.0,0.0,21.0,0.0,0.0,2.0,8.0,1.0,2.0,2.0,0.0,59.0,447.3,34.0,15.0,1.0,1.0,5.0,3.0,154.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Sonia García Majarín,Spain,Center Defensive Midfield,56,27,22,81.5,19,4,1,0,0,0,0,21.1,3,2,1,13,1,0,0.0,0,0.026,0.026,0,1,2,2,0,1,50.0,50.0,8,1,2,1,2,0,0,0,0,22,80.6,7,4,0,0,0.0,0,0,66,18,0,0.0,0,0,0.0,0,0,0,5,Sonia García,43.39,35.36,30.54,6.43,1.61,0.0,0.0,0.0,0.0,4.82,3.21,1.61,20.89,1.61,0.0,0.0,0.04,0.0,1.61,3.21,3.21,0.0,1.61,12.86,1.61,3.21,1.61,3.21,0.0,0.0,0.0,0.0,35.36,129.54,11.25,6.43,0.0,0.0,0.0,0.0,106.07,28.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,María Dolores Gallardo Nuñez,Spain,Goalkeeper,90,38,35,92.1,37,1,1,0,0,0,0,24.9,0,1,7,29,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,0,0,0,0,15,25.4,8,0,0,0,0.0,0,0,59,3,0,0.0,8,2,25.0,2,0,0,1,Lola Gallardo,38.0,35.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,25.4,8.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,1.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Marta Cardona De Miguel,Spain,Right Wing,56,19,13,68.4,12,11,7,6,0,0,2,18.5,1,2,0,9,0,0,0.0,0,0.0,0.0,0,0,1,0,1,0,0.0,0.0,9,0,0,1,5,0,0,1,0,23,126.5,15,19,2,0,0.0,0,5,60,19,0,0.0,0,0,0.0,0,0,0,9,Marta Cardona,30.54,20.89,19.29,17.68,11.25,9.64,0.0,0.0,3.21,1.61,3.21,0.0,14.46,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,1.61,0.0,14.46,0.0,0.0,1.61,8.04,0.0,0.0,1.61,0.0,36.96,203.3,24.11,30.54,3.21,0.0,0.0,8.04,96.43,30.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Ainhoa Vicente Moraza,Spain,Right Center Back,90,59,47,79.7,45,24,4,0,0,0,0,21.5,1,6,9,29,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,14,0,9,2,8,2,1,0,0,35,192.5,20,6,1,0,0.0,1,1,128,22,0,0.0,0,0,0.0,0,0,0,3,,59.0,47.0,45.0,24.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,2.0,8.0,2.0,1.0,0.0,0.0,35.0,192.5,20.0,6.0,1.0,0.0,1.0,1.0,128.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Gabriela Antonia García Segura,Venezuela (Bolivarian Republic),Right Back,28,29,17,58.6,23,13,2,0,0,1,0,23.9,2,1,3,17,1,1,100.0,0,0.039,0.039,1,0,1,1,0,1,100.0,100.0,4,0,1,2,3,0,1,0,0,16,91.5,10,8,0,0,0.0,0,1,57,12,0,0.0,0,0,0.0,0,0,0,17,,93.21,54.64,73.93,41.79,6.43,0.0,0.0,3.21,0.0,6.43,3.21,9.64,54.64,3.21,3.21,0.0,0.13,3.21,0.0,3.21,3.21,0.0,3.21,12.86,0.0,3.21,6.43,9.64,0.0,3.21,0.0,0.0,51.43,294.11,32.14,25.71,0.0,0.0,0.0,3.21,183.21,38.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Eva Maria Navarro,Spain,Right Wing Back,81,29,19,65.5,15,20,7,6,0,0,0,18.2,0,3,3,9,2,1,50.0,0,0.126,0.063,0,0,1,1,0,1,100.0,100.0,9,0,0,0,5,0,0,0,0,32,323.8,18,21,1,1,100.0,1,4,79,24,0,0.0,0,0,0.0,0,0,0,19,Eva Maria,32.22,21.11,16.67,22.22,7.78,6.67,0.0,0.0,0.0,0.0,3.33,3.33,10.0,2.22,1.11,0.0,0.14,0.0,0.0,1.11,1.11,0.0,1.11,10.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,35.56,359.78,20.0,23.33,1.11,1.11,1.11,4.44,87.78,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Sheila García Gómez,Spain,Right Back,62,39,30,76.9,26,13,3,2,0,0,0,22.3,1,3,4,18,0,0,0.0,0,0.0,0.0,0,0,6,6,0,3,50.0,50.0,19,3,1,2,3,1,0,0,0,35,253.7,16,6,2,2,100.0,0,3,110,31,0,0.0,0,0,0.0,0,0,0,7,Sheila García,56.61,43.55,37.74,18.87,4.35,2.9,0.0,0.0,0.0,1.45,4.35,5.81,26.13,0.0,0.0,0.0,0.0,0.0,0.0,8.71,8.71,0.0,4.35,27.58,4.35,1.45,2.9,4.35,1.45,0.0,0.0,0.0,50.81,368.27,23.23,8.71,2.9,2.9,0.0,4.35,159.68,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Sheila Guijarro Gómez,Spain,Left Center Forward,90,12,8,66.7,4,7,2,1,0,0,0,11.6,1,1,1,1,2,1,50.0,0,0.267,0.134,2,0,6,1,5,1,16.7,100.0,10,1,0,2,3,0,0,1,0,13,59.5,6,8,0,0,0.0,3,2,49,28,0,0.0,0,0,0.0,0,0,0,18,Sheila Guijarro,12.0,8.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.27,2.0,0.0,6.0,1.0,5.0,1.0,10.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,13.0,59.5,6.0,8.0,0.0,0.0,3.0,2.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Lucía Moral Ruiz,Spain,Right Center Forward,34,10,5,50.0,6,9,4,4,0,0,1,21.3,0,0,2,4,2,1,50.0,1,0.482,0.241,0,2,1,0,1,0,0.0,0.0,5,0,0,2,1,0,1,0,0,12,79.7,8,10,0,0,0.0,3,1,33,13,1,0.0,0,0,0.0,0,0,0,14,Lucía Moral,26.47,13.24,15.88,23.82,10.59,10.59,0.0,0.0,2.65,0.0,0.0,5.29,10.59,5.29,2.65,2.65,1.28,0.0,5.29,2.65,0.0,2.65,0.0,13.24,0.0,0.0,5.29,2.65,0.0,2.65,0.0,0.0,31.76,210.97,21.18,26.47,0.0,0.0,7.94,2.65,87.35,34.41,2.65,0.0,0.0,0.0,0.0,0.0,0.0,37.06
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Atletico Madrid W,Alexia Fernández,Spain,Right Wing Back,9,7,5,71.4,6,2,1,1,0,0,0,15.7,1,0,1,4,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,4,41.9,4,3,0,0,0.0,0,0,12,6,0,0.0,0,0,0.0,0,0,0,27,,70.0,50.0,60.0,20.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,40.0,419.0,40.0,30.0,0.0,0.0,0.0,0.0,120.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Rinsola Omowunmiajike Babajide,England,Left Wing,45,18,11,61.1,9,7,2,1,1,1,1,21.3,0,2,1,6,2,1,50.0,0,0.091,0.045,0,0,3,1,2,0,0.0,0.0,9,0,4,1,6,0,0,0,0,14,155.8,6,7,0,0,0.0,1,1,57,31,0,0.0,0,0,0.0,0,0,0,7,,36.0,22.0,18.0,14.0,4.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,12.0,4.0,2.0,0.0,0.18,0.0,0.0,6.0,2.0,4.0,0.0,18.0,0.0,8.0,2.0,12.0,0.0,0.0,0.0,0.0,28.0,311.6,12.0,14.0,0.0,0.0,2.0,2.0,114.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Agustina Barroso Basualdo,Argentina,Right Wing Back,97,32,23,71.9,28,0,0,0,0,0,0,22.9,1,3,3,21,0,0,0.0,0,0.0,0.0,0,0,3,1,2,1,33.3,100.0,4,1,9,1,4,0,0,0,0,25,113.6,11,0,1,1,100.0,1,1,80,25,0,0.0,0,0,0.0,0,0,0,2,,29.69,21.34,25.98,0.0,0.0,0.0,0.0,0.0,0.0,0.93,2.78,2.78,19.48,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.93,1.86,0.93,3.71,0.93,8.35,0.93,3.71,0.0,0.0,0.0,0.0,23.2,105.4,10.21,0.0,0.93,0.93,0.93,0.93,74.23,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Aline Villares Reis,Brazil,Goalkeeper,90,44,17,38.6,43,4,1,0,0,0,0,52.0,0,0,1,42,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,0,0,0,0,20,141.9,16,0,0,0,0.0,0,0,71,7,0,0.0,7,3,42.9,1,5,2,13,,44.0,17.0,43.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,141.9,16.0,0.0,0.0,0.0,0.0,0.0,71.0,7.0,0.0,0.0,7.0,3.0,1.0,5.0,2.0,13.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Ange N'Guessan,Côte d'Ivoire,Center Forward,90,12,7,58.3,10,8,1,0,0,0,1,16.6,1,0,4,5,3,0,0.0,0,0.384,0.128,0,1,2,0,2,0,0.0,0.0,9,1,0,2,6,0,1,3,0,22,296.2,17,16,1,1,100.0,3,2,58,35,0,0.0,0,0,0.0,0,0,0,8,,12.0,7.0,10.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,3.0,0.0,0.0,0.38,0.0,1.0,2.0,0.0,2.0,0.0,9.0,1.0,0.0,2.0,6.0,0.0,1.0,3.0,0.0,22.0,296.2,17.0,16.0,1.0,1.0,3.0,2.0,58.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Patricia Gavira Collado,Spain,Left Center Back,90,25,17,68.0,20,5,1,0,0,0,0,23.3,2,1,4,13,1,0,0.0,0,0.099,0.099,0,0,5,5,0,1,20.0,20.0,7,4,5,0,2,0,0,1,0,17,193.6,12,1,0,0,0.0,0,0,66,16,0,0.0,0,0,0.0,0,0,0,22,Patri Gavira,25.0,17.0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,13.0,1.0,0.0,0.0,0.1,0.0,0.0,5.0,5.0,0.0,1.0,7.0,4.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,17.0,193.6,12.0,1.0,0.0,0.0,0.0,0.0,66.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Natalia Ramos Álvarez,Spain,Left Defensive Midfield,90,34,17,50.0,23,14,5,1,0,1,0,23.3,1,2,2,18,2,1,50.0,0,0.025,0.013,0,1,11,3,8,2,18.2,66.7,16,2,3,3,9,0,2,1,1,20,122.7,11,4,0,0,0.0,0,3,100,35,1,0.0,0,0,0.0,0,0,0,14,Natalia Ramos,34.0,17.0,23.0,14.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,18.0,2.0,1.0,0.0,0.02,0.0,1.0,11.0,3.0,8.0,2.0,16.0,2.0,3.0,3.0,9.0,0.0,2.0,1.0,1.0,20.0,122.7,11.0,4.0,0.0,0.0,0.0,3.0,100.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,María José Pérez,Spain,Right Wing,21,8,4,50.0,4,4,2,2,0,1,0,20.5,0,0,1,3,0,0,0.0,0,0.0,0.0,0,0,3,2,1,1,33.3,50.0,7,0,1,0,3,1,1,0,0,7,42.4,6,2,0,0,0.0,2,1,29,11,0,0.0,0,0,0.0,0,0,0,17,,34.29,17.14,17.14,17.14,8.57,8.57,0.0,4.29,0.0,0.0,0.0,4.29,12.86,0.0,0.0,0.0,0.0,0.0,0.0,12.86,8.57,4.29,4.29,30.0,0.0,4.29,0.0,12.86,4.29,4.29,0.0,0.0,30.0,181.71,25.71,8.57,0.0,0.0,8.57,4.29,124.29,47.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.86
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Yerliane Glamar Moreno Hernández,Venezuela (Bolivarian Republic),Left Defensive Midfield,61,23,19,82.6,13,8,0,0,1,2,0,25.0,0,3,0,10,1,0,0.0,0,0.024,0.024,0,0,0,0,0,0,0.0,0.0,14,0,2,2,9,0,1,1,0,28,116.2,15,7,2,1,50.0,4,1,81,33,0,0.0,0,0,0.0,0,0,0,5,,33.93,28.03,19.18,11.8,0.0,0.0,1.48,2.95,0.0,0.0,4.43,0.0,14.75,1.48,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,20.66,0.0,2.95,2.95,13.28,0.0,1.48,1.48,0.0,41.31,171.44,22.13,10.33,2.95,1.48,5.9,1.48,119.51,48.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Beatriz Beltrán Sanz,Spain,Left Wing Back,90,33,22,66.7,28,13,3,2,0,4,0,25.5,1,3,4,20,0,0,0.0,0,0.0,0.0,0,0,3,3,0,2,66.7,66.7,12,2,4,2,1,0,0,1,0,10,34.8,4,4,0,0,0.0,0,0,67,10,0,0.0,0,0,0.0,0,0,0,18,Bea Beltrán,33.0,22.0,28.0,13.0,3.0,2.0,0.0,4.0,0.0,1.0,3.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,12.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,10.0,34.8,4.0,4.0,0.0,0.0,0.0,0.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Ijeoma Esther Okoronkwo,Nigeria,Center Forward,44,8,4,50.0,2,2,0,0,0,0,0,15.0,0,0,0,2,0,0,0.0,0,0.0,0.0,0,0,3,0,3,0,0.0,0.0,11,0,0,1,0,1,1,2,0,10,46.6,4,4,1,0,0.0,1,2,34,23,1,0.0,0,0,0.0,0,0,0,9,,16.36,8.18,4.09,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0,6.14,0.0,6.14,0.0,22.5,0.0,0.0,2.05,0.0,2.05,2.05,4.09,0.0,20.45,95.32,8.18,8.18,2.05,0.0,2.05,4.09,69.55,47.05,2.05,0.0,0.0,0.0,0.0,0.0,0.0,18.41
3910968,Liga F,2023-11-05,7,Costa Adeje Tenerife,Atletico Madrid W,2,1,Costa Adeje Tenerife,Claudia Roldán Blanco,Spain,Right Wing Back,97,34,17,50.0,29,15,3,1,0,0,1,22.6,3,2,4,20,1,0,0.0,0,0.067,0.067,0,1,5,4,1,1,20.0,25.0,15,1,2,4,4,2,2,0,1,18,67.0,7,6,0,0,0.0,1,2,84,25,0,0.0,0,0,0.0,0,0,0,16,,31.55,15.77,26.91,13.92,2.78,0.93,0.0,0.0,0.93,2.78,1.86,3.71,18.56,0.93,0.0,0.0,0.06,0.0,0.93,4.64,3.71,0.93,0.93,13.92,0.93,1.86,3.71,3.71,1.86,1.86,0.0,0.93,16.7,62.16,6.49,5.57,0.0,0.0,0.93,1.86,77.94,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85
